Truck ID,Quarter,Year,New_or_Used,Sale_Price,List_Price,Pct_of_List,Book_Value,Type,Truck_Manufacturer,Region_Nm,Condition,Model_Year,Odometer,Model,Transmission_Type,Engine_Manufacturer,Fuel_Type,Wheelbase_Size,Gear_Ratio,Num_Axles,Num_Wheels,Front_Tire_Size,Rear_Tire_Size,Color,Delivery_Region,Channel,Delivery_Location,Age_Yrs,Rear_Axle_Weight,front_axle_wt,Horsepower,Engine_RPM,eng_est_life,Engine_Type
191,Q2,2020,NEW,31397,29950,0.953912794,7999.31,Truck,Isuzu,RVS UTC Western US REGION,Ready,2010,127057,NPR HD,,ISUZ,Diesel,132,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,Western US,Retail,Denver,,14550,6830,205,2600,200000,IN LINE
192,Q2,2020,NEW,21629,16000,0.739747561,20769.82,Truck,International,RVS UTC Western US REGION,Validated,2011,185100,4300,,INTL,Diesel,272,5.57,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Dallas,,21000,12000,255,2600,280000,IN LINE
193,Q2,2020,NEW,18541,17791,0.959549107,18161.32,Truck,International,RVS UTC Western US REGION,Validated,2011,279369,4300,,INTL,Diesel,272,6.14,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Birmingham,,19000,10000,225,2300,240000,IN LINE
194,Q2,2020,NEW,19941,17995,0.902412116,18749.25,Truck,Isuzu,RVS UTC EAST REGION,Ready,2011,146188,NPR,,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Northeastern US,Retail,Syracuse,,14550,6830,205,2400,200000,IN LINE
195,Q2,2020,NEW,21650,20516,0.947621247,21270.67,Truck,Freightliner,RVS UTC Central US RGN,Validated,2012,326630,M2 106,,CUMM,Diesel,270,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Little Rock,,17500,10000,240,2300,240000,IN LINE
196,Q2,2020,NEW,14429,13520,0.937001871,14149.31,Truck,Isuzu,RVS UTC Central US RGN,Validated,2011,295199.4386,NPR HD,,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Central US,Retail,Little Rock,,14550,6830,205,2400,200000,IN LINE
197,Q2,2020,NEW,37338,35000,0.937382827,34537.87,Tractor,Freightliner,RVS UTC Central US RGN,Ready,2012,308095,CASCADIA 125,,CUMM,Diesel,183,3.55,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Dallas,,40000,12000,450,1800,850000,IN LINE
198,Q2,2020,NEW,23649,23800,1.006385048,23270.16,Truck,International,RVS UTC Central US RGN,Validated,2011,234003,4300,,INTL,Diesel,272,5.13,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,High Point,,19000,10000,230,2200,240000,IN LINE
199,Q2,2020,NEW,22692,21311,0.939141548,21285.5,Truck,International,RVS UTC Central US RGN,Validated,2011,241354,4300,,INTL,Diesel,272,6.14,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Little Rock,,19000,10000,225,2300,240000,IN LINE
200,Q2,2020,NEW,24509,22820,0.93108654,19780.8,Truck,International,RVS UTC Central US RGN,Validated,2011,227100,4300,,INTL,Diesel,272,6.14,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Birmingham,,19000,10000,225,2300,240000,IN LINE
201,Q2,2020,NEW,18708,18400,0.983536455,12988.85,Truck,Isuzu,RVS UTC Central US RGN,Ready,2010,140850,NPR HD,,ISUZ,Diesel,150,4.77,3,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,Central US,Retail,Birmingham,,14550,6830,205,2600,200000,IN LINE
203,Q2,2020,NEW,29230,29230,1,23608.19,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2008,238500,COLUMBIA 120,Manual,DETR,Diesel,174,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,BLUE,Northeastern US,Retail,Boston,11+,40000,12000,455,1800,850000,IN LINE
204,Q2,2020,NEW,26667,25000,0.937488281,24429.65,Tractor,Volvo,RVS UTC EAST REGION,Ready,2011,494440,VNL,Manual,CUMM,Diesel,213,3.55,3,10,295/75R22.5  R280,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Bangor,7,40000,13200,450,2100,850000,IN LINE
205,Q2,2020,NEW,20999,2900,0.138101814,31501.29,Tractor,International,RVS UTC EAST REGION,As Is,2012,204921,PRO LF687,Manual,INTL,Diesel,175,3.36,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Providence,7,40000,12000,430,1700,850000,IN LINE
206,Q2,2020,NEW,20999,2905,0.138339921,35009,Tractor,International,RVS UTC EAST REGION,As Is,2012,343594,PRO LF687,Manual,INTL,Diesel,175,3.36,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Philadelphia,7,40000,12000,430,1700,850000,IN LINE
207,Q2,2020,NEW,28305,26500,0.936230348,24139.98,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2008,284755,COLUMBIA 120,Manual,DETR,Diesel,174,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Bangor,11+,40000,12000,455,1800,850000,IN LINE
208,Q2,2020,NEW,36144,39144,1.083001328,31845.79,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2012,417783,CASCADIA 125,Manual,DETR,Diesel,185,3.55,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Denver,6,40000,12000,450,1800,750000,IN LINE
209,Q2,2020,NEW,29292,27750,0.94735764,28912.7,Truck,International,RVS UTC EAST REGION,Validated,2012,109600,4300,Auto,INTL,Diesel,217,5.57,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Baltimore DC,6,19000,10000,215,2200,240000,IN LINE
212,Q2,2020,NEW,11999,2405,0.200433369,16357.33,Tractor,International,RVS UTC EAST REGION,As Is,2012,144465,8600,Manual,INTL,Diesel,146,3.58,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Louisville,7,23000,12000,330,1700,700000,IN LINE
213,Q2,2020,NEW,19912,3500,0.175773403,6796.39,Truck,Freightliner,RVS UTC EAST REGION,As Is,2005,102921,M2 106,Manual,CAT,Diesel,252,4.11,2,6,295/75R 22.5 (R250F),295/75R 22.5 (M726),WHITE,Western US,Retail,Los Angeles,11+,21000,12000,210,2200,280000,IN LINE
214,Q2,2020,NEW,35418,17750,0.501157604,15038.3,Truck,Freightliner,RVS UTC S EAST RGN,Ready,2012,239635,M2 106,Auto,CUMM,Diesel,215,4.88,2,6,245/70R 19.5 R250F,245/70R 19.5 R250F,WHITE,Central US,Fleet,Memphis,6,19000,10000,240,2300,240000,IN LINE
215,Q2,2020,NEW,69900,47500,0.679542203,59528.05,Tractor,Toyota,RVS UTC EAST REGION,Validated,2011,819945,KALMAR 6X4,Auto,CUMM,Diesel,146,7.17,3,10,295/75R 22.5 R195,295/75R 22.5 R195,RED,Northeastern US,Fleet,Syracuse,7,40000,12000,250,2300,300000,IN LINE
216,Q2,2020,NEW,62500,58750,0.94,27405.14,Truck,Peterbilt,RVS UTC Western US REGION,Ready,2012,177245,365,Manual,CUMM,Diesel,245,3.9,,,315/80R 22.5 M860,11R 22.5/14PR (M711),WHITE,Western US,Retail,San Antonio,6,40000,20000,425,1800,450000,IN LINE
217,Q2,2020,NEW,63000,58750,0.932539683,27805.3,Truck,Peterbilt,RVS UTC Western US REGION,Ready,2012,204118,365,Manual,CUMM,Diesel,245,3.9,,,315/80R 22.5 M860,11R 22.5/14PR (M711),WHITE,Western US,Retail,San Antonio,6,40000,20000,425,1800,450000,IN LINE
218,Q2,2020,NEW,22444,13000,0.579219391,22164.84,Truck,International,RVS UTC Western US REGION,Validated,2011,128164,4300,Auto,INTL,Diesel,217,5.57,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Fleet,Dallas,7,21000,12000,230,2200,280000,IN LINE
219,Q2,2020,NEW,52040,47356,0.909992314,39299.04,Truck,Freightliner,RVS UTC Western US REGION,Ready,2011,281209,M2 106,Manual,CUMM,Diesel,264,3.58,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Providence,7,40000,12000,270,2000,280000,IN LINE
220,Q2,2020,NEW,13151,4050,0.307961372,12546.69,Truck,Isuzu,RVS UTC Central US RGN,As Is,2011,182381,NRR,Auto,ISUZ,Diesel,176,5.57,2,6,225/70R 19.5 M810YZ,225/70R 19.5 M810YZ,WHITE,Central US,Fleet,Birmingham,6,14550,7270,205,2400,200000,IN LINE
221,Q2,2020,NEW,29834,17500,0.586579071,26256.56,Truck,International,RVS UTC Central US RGN,Validated,2012,208671,4300,Auto,INTL,Diesel,254,5.57,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Fleet,Louisville,6,19000,10000,215,2200,240000,IN LINE
222,Q2,2020,NEW,3500,2700,0.771428571,2380,OTHER,Ford,RVS UTC Western US REGION,As Is,2011,57488,TRANSIT CONNECT XLT,Auto,FORD,Diesel,114,4.2,2,4,P205/65R 15 94V,P205/65R 15 94V,WHITE,Western US,Retail,Dallas,6,2832,2480,136,6000,0,IN LINE
223,Q2,2020,NEW,34590,20000,0.578201792,32722.5,Truck,International,RVS UTC EAST REGION,Validated,2012,160158,4400,Manual,INTL,Diesel,272,4.88,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Philadelphia,6,40000,12000,310,2000,280000,IN LINE
224,Q2,2020,NEW,42400,25000,0.589622642,23865.04,Truck,Freightliner,RVS UTC Central US RGN,Ready,2012,187892,M2 106,Auto,CUMM,Diesel,270,5.29,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,BLACK,Central US,Fleet,Bloomington,6,17500,10000,240,2300,240000,IN LINE
225,Q2,2020,NEW,42500,38250,0.9,35376.48,Truck,Isuzu,RVS UTC Central US RGN,Ready,2011,208677,NRR,Auto,ISUZ,Diesel,150,5.57,2,6,225/70R 19.5 M810YZ,225/70R 19.5 M810YZ,WHITE,Central US,Retail,Birmingham,6,14550,7270,205,2400,200000,IN LINE
226,Q2,2020,NEW,39159,32800,0.837610766,20807.61,Truck,Freightliner,RVS UTC EAST REGION,Ready,2012,144704,M2 106,Auto Shift,CUMM,Diesel,204,5.29,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,BLACK,SOUTH US,Retail,Atlanta,6,17500,10000,240,2300,240000,IN LINE
227,Q2,2020,NEW,35434,32600,0.92002032,29693.15,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2012,403278,CASCADIA 125,Manual,DETR,Diesel,185,3.55,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Boston,6,40000,12000,450,1800,750000,IN LINE
228,Q2,2020,NEW,25209,23500,0.932206752,24929.41,Truck,International,RVS UTC EAST REGION,Validated,2012,124742,4300,Auto,INTL,Diesel,217,5.57,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Syracuse,6,21000,12000,230,2200,280000,IN LINE
229,Q2,2020,NEW,39179,32000,0.816764083,34430.19,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2012,552523,CASCADIA 125,Manual,DETR,Diesel,234,3.36,3,10,295/75R 22.5 R287A,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Syracuse,6,40000,12000,475,1800,850000,IN LINE
230,Q2,2020,NEW,4000,500,0.125,3386.89,Truck,Ford,RVS UTC EAST REGION,As Is,2004,144972,F350,Auto,FORD,Diesel,137,3.73,2,4,LT265/75R 16E,LT265/75R 16E,WHITE,Western US,Retail,Los Angeles,11+,6830,4400,325,3300,200000,IN LINE
231,Q2,2020,NEW,8257,1200,0.145331234,3354.24,Truck,Mack,RVS UTC EAST REGION,As Is,2007,92931,FTL 316,Auto,MERC,Diesel,0,0,2,4,LT245/75R 16E,LT245/75R 16E,WHITE,Central US,Retail,Oxford,11+,5356,3857,135,1200,150000,IN LINE
232,Q2,2020,NEW,32646,26000,0.796422226,27758.75,Truck,Freightliner,RVS UTC EAST REGION,Ready,2012,281038,M2 106,Manual,CUMM,Diesel,240,3.9,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,New Orleans,6,17500,10000,240,2300,240000,IN LINE
233,Q2,2020,NEW,33634,23500,0.698697746,32210.88,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2012,323316,CASCADIA 125,Manual,DETR,Diesel,234,3.42,2,6,295/75R 22.5 R287A,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Syracuse,6,23000,12000,488,1800,850000,IN LINE
234,Q2,2020,NEW,18560,17405,0.937769397,17843.63,Truck,Mack,RVS UTC EAST REGION,Validated,2011,90473,F2CA170,Auto,MERC,Diesel,170,3.92,2,4,LT245/75R16E/10PR,LT245/75R16E/10PR,WHITE,Northeastern US,Retail,Boston,6,5360,3970,188,3800,200000,IN LINE
235,Q2,2020,NEW,24140,22000,0.911350456,22774.62,Truck,International,RVS UTC EAST REGION,Validated,2011,143047,4300,Auto Shift,INTL,Diesel,272,5.13,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,High Point,7,19000,10000,230,2200,240000,IN LINE
236,Q2,2020,NEW,26690,13500,0.505807419,26310.9,Truck,International,RVS UTC EAST REGION,Validated,2011,197354,4300,Auto Shift,INTL,Diesel,272,5.13,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Syracuse,7,19000,10000,230,2200,240000,IN LINE
237,Q2,2020,NEW,27965,25200,0.901126408,25534.88,Truck,International,RVS UTC EAST REGION,Validated,2011,116898,4300,Auto,INTL,Diesel,272,5.13,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Boston,7,19000,10000,230,2200,240000,IN LINE
238,Q2,2020,NEW,17170,7300,0.425160163,34967.46,Tractor,Volvo,RVS UTC Western US REGION,As Is,2012,438758,VNL,Manual,CUMM,Diesel,221,3.42,3,10,295/75R 22.5 R287A,295/75R 22.5 M720,WHITE,Western US,Retail,Dallas,6,40000,13200,450,2100,850000,IN LINE
239,Q2,2020,NEW,44900,47900,1.066815145,21221.03,Truck,Freightliner,RVS UTC EAST REGION,Ready,2013,97713,M2 106,Auto,CUMM,Diesel,270,5.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Boston,5,17500,10000,200,2300,240000,IN LINE
240,Q2,2020,NEW,30144,30150,1.000199045,14435.09,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2007,455279,COLUMBIA 120,Manual,DETR,Diesel,176,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,BLACK,Northeastern US,Retail,Baltimore DC,11+,40000,12000,455,1800,850000,IN LINE
241,Q2,2020,NEW,10000,7700,0.77,33353.91,Tractor,Freightliner,RVS UTC Western US REGION,As Is,2013,605200,CASCADIA 125,Manual,CUMM,Diesel,230,3.55,3,10,295/75R 22.5 R287A,295/75R 22.5 M726EL,WHITE,Western US,Retail,Dallas,5,40000,12000,450,1800,850000,IN LINE
242,Q2,2020,NEW,19221,6850,0.356381042,33822.81,Tractor,Freightliner,RVS UTC Western US REGION,As Is,2013,616510,CASCADIA 125,Manual,CUMM,Diesel,230,3.55,3,10,295/75R 22.5 R287A,295/75R 22.5 M726EL,WHITE,Western US,Retail,Dallas,5,40000,12000,450,1800,850000,IN LINE
246,Q2,2020,NEW,43650,38000,0.870561283,43262.5,Truck,Freightliner,RVS UTC Western US REGION,Ready,2013,130986,M2 106,Auto,CUMM,Diesel,240,5.22,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Pueblo,5,17500,16000,240,2300,240000,IN LINE
251,Q2,2020,NEW,25479,24000,0.941952196,25129.92,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2013,761627,CASCADIA 125,Manual,CUMM,Diesel,183,3.55,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Little Rock,5,40000,12000,450,1800,850000,IN LINE
252,Q2,2020,NEW,27863,2500,0.089724725,23149.37,Truck,International,RVS UTC EAST REGION,As Is,2009,107306,4300,Auto,INTL,Diesel,293,5.29,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,Miami,9,17500,10000,210,2300,240000,IN LINE
253,Q2,2020,NEW,19276,19500,1.011620668,19613.23,Truck,Isuzu,RVS UTC Western US REGION,Ready,2011,154943,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Western US,Retail,Pueblo,7,14550,6830,205,2400,200000,IN LINE
254,Q2,2020,NEW,33586,30500,0.908116477,47831.6,Truck,International,RVS UTC Western US REGION,Validated,2013,82896,4300,Auto,INTL,Diesel,272,5.57,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Fleet,Dallas,5,19000,10000,215,2200,240000,IN LINE
255,Q2,2020,NEW,18305,3000,0.163889648,12070.01,Tractor,International,RVS UTC EAST REGION,As Is,2007,342478,8600,Manual,CUMM,Diesel,152,3.73,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,Tampa,11+,23000,12000,310,2100,700000,IN LINE
256,Q2,2020,NEW,38000,32300,0.85,37650.56,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2013,413899,CASCADIA 125,Manual,DETR,Diesel,190,2.64,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Dallas,5,40000,12000,410,1800,750000,IN LINE
257,Q2,2020,NEW,40729,37800,0.928085639,40349.85,Truck,Freightliner,RVS UTC Western US REGION,Ready,2013,159023,M2 106,Auto,CUMM,Diesel,255,5.22,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Houston,5,17500,10000,240,2300,240000,IN LINE
258,Q2,2020,NEW,21590,11250,0.521074572,16900.22,Truck,Freightliner,RVS UTC EAST REGION,Validated,2013,358312,M2 106,Auto,CUMM,Diesel,270,5.22,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Fleet,Charlotte,5,17500,10000,260,2300,240000,IN LINE
259,Q2,2020,NEW,29765,28275,0.949941206,16713.69,Tractor,Freightliner,RVS UTC Western US REGION,Ready,2007,474255,COLUMBIA 120,Manual,DETR,Diesel,169,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Dallas,11+,40000,12000,445,1800,700000,IN LINE
260,Q2,2020,NEW,45650,42000,0.920043812,33537.12,Truck,Freightliner,RVS UTC Western US REGION,Ready,2013,146005,M2 106,Auto,CUMM,Diesel,270,5.22,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Pueblo,5,17500,10000,240,2300,240000,IN LINE
261,Q2,2020,NEW,37373,36500,0.976640891,35760.2,Tractor,Volvo,RVS UTC EAST REGION,Ready,2013,510978,VNL64Tractor,Auto,CUMM,Diesel,223,2.47,3,10,295/75R22.5  R280,295/75R 22.5 (M710),BLUE,Northeastern US,Retail,Philadelphia,5,40000,13200,450,2100,850000,IN LINE
262,Q2,2020,NEW,33394,28495,0.853297,32257.53,Truck,GMC,RVS UTC Western US REGION,Ready,2013,37121,GKI 1061,Auto,GMC,CNG,150,5.57,2,6,LT225/70R 19.5F,LT225/70R 19.5F,WHITE,Western US,Retail,Pueblo,4,11000,,323,4600,0,IN LINE
263,Q2,2020,NEW,37000,35000,0.945945946,30683.5,Tractor,Freightliner,RVS UTC Western US REGION,Ready,2011,440544,CASCADIA 125,Manual,DETR,Diesel,230,3.36,3,10,295/75R 22.5 R287A,295/75R 22.5 M726EL,WHITE,Western US,Retail,Denver,7,40000,12000,488,1800,850000,IN LINE
264,Q2,2020,NEW,23570,12000,0.509121765,23290.74,Truck,Isuzu,RVS UTC EAST REGION,Ready,2013,133606,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Northeastern US,Fleet,Bangor,5,14550,6830,215,2500,200000,IN LINE
265,Q2,2020,NEW,23396,12500,0.534279364,23117.19,Truck,Isuzu,RVS UTC EAST REGION,Ready,2013,137087,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Northeastern US,Fleet,Bangor,5,14550,6830,215,2500,200000,IN LINE
266,Q2,2020,NEW,17500,8500,0.485714286,40815.44,Tractor,Volvo,RVS UTC Western US REGION,As Is,2013,573974,VNL64Tractor,Manual,CUMM,Diesel,215,3.42,3,10,295/75R22.5  R280,295/75R 22.5 (M710),WHITE,Western US,Retail,Denver,5,40000,13200,450,1800,850000,IN LINE
267,Q2,2020,NEW,36298,34850,0.960107995,34793.14,Tractor,Volvo,RVS UTC EAST REGION,Ready,2013,502128,VNL64Tractor,Manual,CUMM,Diesel,213,3.55,3,10,295/75R22.5  R280,295/75R 22.5 M726EL,BLUE,Northeastern US,Retail,Syracuse,5,40000,13200,450,2100,850000,IN LINE
268,Q2,2020,NEW,23115,20250,0.87605451,17059.61,Truck,Freightliner,RVS UTC EAST REGION,Validated,2013,157090,3500 144 WB,Auto,MERC,Diesel,144,0,2,4,LT215/85R-16E/10PR,LT215/85R-16E/10PR,WHITE,SOUTH US,Retail,Columbia,5,7060,4080,188,3800,200000,IN LINE
269,Q2,2020,NEW,25480,25500,1.000784929,20102.66,Truck,Isuzu,RVS UTC EAST REGION,Ready,2013,105401,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,SOUTH US,Retail,Columbia,5,14550,6830,210,2400,200000,IN LINE
270,Q2,2020,NEW,24565,12500,0.508854061,17669.27,Truck,Mack,RVS UTC Western US REGION,Validated,2013,121675,F3CA144,Auto,MERC,Diesel,144,0,2,4,LT215/85R-16E/10PR,LT215/85R-16E/10PR,WHITE,Western US,Fleet,Golden,5,7060,4080,188,3800,200000,IN LINE
271,Q2,2020,NEW,38964,35500,0.911097423,27835.99,Truck,Freightliner,RVS UTC Western US REGION,Ready,2013,260605,M2 106,Auto,CUMM,Diesel,240,5.22,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Philadelphia,5,17500,10000,240,2300,280000,IN LINE
272,Q2,2020,NEW,50115,35081,0.700009977,26458.86,Truck,Freightliner,RVS UTC Western US REGION,Ready,2013,429700,M2 106,Manual,CUMM,Diesel,270,3.55,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,BLUE,SOUTH US,Retail,Tampa,5,40000,12000,270,2000,280000,IN LINE
273,Q2,2020,NEW,24263,19900,0.820178873,20231.28,Truck,Isuzu,RVS UTC Central US RGN,Ready,2013,79731,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Central US,Retail,New Orleans,5,14550,6830,215,2500,200000,IN LINE
274,Q2,2020,NEW,25310,18500,0.730936389,20458.84,Truck,Isuzu,RVS UTC Central US RGN,Ready,2013,58791,NPR HD,Auto,ISUZ,Diesel,132,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Central US,Fleet,New Orleans,5,14550,6830,215,2500,200000,IN LINE
275,Q2,2020,NEW,25459,18500,0.726658549,20477.9,Truck,Isuzu,RVS UTC Central US RGN,Ready,2013,55817,NPR HD,Auto,ISUZ,Diesel,132,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Central US,Fleet,New Orleans,5,14550,6830,215,2500,200000,IN LINE
277,Q2,2020,NEW,32949,30000,0.910498042,32570.06,Truck,International,RVS UTC EAST REGION,Validated,2013,41235,4300 LP,Auto,INTL,Diesel,254,4.63,2,6,245/70R 19.5 R250F,245/70R 19.5 (G647),WHITE,Northeastern US,Retail,Bangor,5,17500,10000,215,2200,240000,IN LINE
278,Q2,2020,USED,6600,6600,1,5500,Tractor,International,RVS UTC Central US RGN,Validated,2007,295199.4386,PROSTAR,Manual,CUMM,Diesel,0,0,3,6,,,,Central US,Retail,Bloomington,1,40000,,435,2100,850000,IN LINE
279,Q2,2020,USED,3450,3450,1,3000,Tractor,International,RVS UTC Western US REGION,Validated,2007,239754,PROSTAR,Manual,CUMM,Diesel,0,0,3,6,,,,Western US,Retail,Missoula,0,40000,,435,2100,850000,IN LINE
280,Q2,2020,USED,6600,6600,1,5500,Tractor,International,RVS UTC Central US RGN,Validated,2007,295199.4386,PROSTAR,Manual,CUMM,Diesel,0,0,3,6,,,,Central US,Retail,Bloomington,1,40000,,435,2100,850000,IN LINE
281,Q2,2020,USED,20629,11500,0.557467643,15544.93,Truck,Mack,RVS UTC Western US REGION,Validated,2013,135590,SPRINTER 2500,Auto,MERC,Diesel,0,0,,,,,,Western US,Fleet,Houston,2,,,188,3800,200000,IN LINE
283,Q2,2020,USED,8057,1305,0.161970957,4169.13,Truck,International,RVS UTC EAST REGION,As Is,2007,291723,4300,Manual,INTL,Diesel,0,0,,,,,,Northeastern US,Retail,Boston,9,21000,,215,2300,280000,IN LINE
286,Q2,2020,USED,6500,6500,1,6750,Tractor,Freightliner,RVS UTC Central US RGN,Validated,2007,295199.4386,CL12042ST (Tractor),Manual,DETR,Diesel,0,0,2,6,,,,Central US,Retail,Bloomington,1,,,425,1800,700000,IN LINE
287,Q2,2020,USED,13500,2405,0.178148148,5759.13,Tractor,International,RVS UTC EAST REGION,As Is,2002,183680,8100,Manual,CAT,Diesel,150,9,2,6,,,WHITE,Central US,Retail,Chicago,11+,23000,,305,1800,700000,IN LINE
288,Q2,2020,USED,1400,500,0.357142857,3134,Truck,Ford,RVS UTC Central US RGN,As Is,1998,163728,E-150 ECONOLINE,Auto,FORD,Unleaded,0,0,,,,,WHITE,Central US,Retail,Oxford,11+,3000,,220,2400,100000,V TYPE
291,Q2,2020,USED,6500,6500,1,5700,Truck,Isuzu,RVS UTC Western US REGION,Validated,2010,295199.4386,NRR,Auto,ISUZ,Diesel,0,0,2,6,,,,Western US,Fleet,Missoula,,,,205,2600,200000,IN LINE
292,Q2,2020,USED,5500,5500,1,4500,Tractor,International,RVS UTC Western US REGION,Validated,2012,379044,8600,Manual,INTL,Diesel,0,0,2,6,,,,Western US,Retail,Dallas,0,23000,,410,1900,700000,IN LINE
293,Q2,2020,USED,6375,6375,1,4999,Tractor,International,RVS UTC Western US REGION,Validated,2013,273477,8600,Manual,INTL,Diesel,0,0,2,6,,,,Western US,Fleet,Missoula,0,23000,,330,1900,700000,IN LINE
294,Q2,2020,USED,6375,6375,1,4999,Tractor,International,RVS UTC Western US REGION,Validated,2013,330819,8600,Manual,INTL,Diesel,0,0,2,6,,,,Western US,Fleet,Missoula,0,23000,,330,1900,700000,IN LINE
295,Q2,2020,USED,6375,6375,1,5999,Tractor,International,RVS UTC Western US REGION,Validated,2013,408047,8600,Manual,INTL,Diesel,0,0,3,6,,,,Western US,Fleet,Missoula,0,40000,,330,1900,850000,IN LINE
296,Q2,2020,USED,6875,6375,0.927272727,5999,Tractor,International,RVS UTC Western US REGION,Validated,2013,423537,8600,Manual,INTL,Diesel,0,0,3,6,,,,Western US,Fleet,Missoula,0,40000,,410,1900,850000,IN LINE
