,Sale_Price,List_Price,Pct_of_List,Book_Value,Model_Year,Odometer,Wheelbase_Size,Gear_Ratio,Num_Axles,Num_Wheels,Rear_Axle_Weight,front_axle_wt,Horsepower,Engine_RPM,eng_est_life
290,21374,21500.0,1.005895013,7755.89,2007.0,832503.0,226,3.58,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
291,24779,24750.0,0.998829654,7746.5,2007.0,741848.0,226,3.58,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
292,22140,22250.0,1.004968383,7740.01,2007.0,816704.0,226,3.58,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
293,26400,13750.0,0.520833333,17710.99,2012.0,383564.0,270,4.63,2.0,6.0,17500.0,10000.0,270.0,2200.0,240000.0
294,10999,10999.0,1.0,10462.02,2011.0,279323.0,146,3.42,2.0,6.0,23000.0,12000.0,410.0,1700.0,700000.0
295,21414,14500.0,0.677127113,19164.42,2011.0,116711.0,150,4.55,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
296,30900,28800.0,0.932038835,12699.75,2008.0,182362.0,270,5.57,2.0,6.0,21000.0,10000.0,210.0,2600.0,240000.0
297,46400,46556.0,1.003362069,32491.5,2013.0,147038.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
298,9000,8000.0,0.888888889,33983.46,2013.0,158107.0,272,5.13,2.0,6.0,19000.0,10000.0,215.0,2200.0,240000.0
299,19825,4250.0,0.214375788,32953.05,2013.0,199380.0,272,5.13,2.0,6.0,19000.0,10000.0,215.0,2200.0,240000.0
300,39388,31000.0,0.787041739,28544.74,2013.0,600200.0,230,3.55,3.0,10.0,40000.0,13200.0,450.0,1800.0,850000.0
301,23785,20711.0,0.870758882,16444.09,2009.0,285746.0,172,3.73,2.0,6.0,23000.0,12000.0,455.0,1800.0,700000.0
302,15481,5500.0,0.355274207,28428.72,2013.0,203720.0,272,3.9,2.0,6.0,19000.0,10000.0,215.0,2200.0,280000.0
303,27752,25500.0,0.918852695,18592.97,2009.0,139966.0,150,4.77,2.0,6.0,14550.0,6830.0,205.0,2600.0,200000.0
304,23037,20800.0,0.902895342,22615.71,2012.0,114251.0,150,4.55,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
306,22972,22972.0,1.0,22435.81,2012.0,115567.0,150,4.55,2.0,6.0,14550.0,6830.0,210.0,2400.0,200000.0
307,32300,31000.0,0.959752322,30429.39,2013.0,409013.0,183,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
308,35674,32000.0,0.897011829,28262.91,2013.0,515121.0,213,3.55,3.0,10.0,40000.0,13200.0,450.0,2100.0,850000.0
309,38320,21250.0,0.55454071,31403.38,2013.0,246800.0,228,5.29,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
310,63000,37500.0,0.595238095,56129.34,2012.0,430500.0,116,7.17,2.0,6.0,30000.0,12000.0,200.0,2300.0,300000.0
311,42281,39000.0,0.922400132,39514.48,2013.0,524364.0,208,2.47,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
312,33387,17000.0,0.50918022,32332.49,2013.0,283628.0,286,3.9,2.0,6.0,21000.0,12000.0,280.0,2300.0,280000.0
313,36004,21650.0,0.601322075,32506.61,2013.0,234791.0,150,5.12,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
314,42619,40000.0,0.938548535,38365.62,2013.0,532933.0,230,3.36,3.0,10.0,40000.0,12000.0,488.0,1800.0,850000.0
315,28840,15000.0,0.520110957,9950.97,2009.0,279102.0,286,4.63,2.0,6.0,21000.0,12000.0,260.0,2200.0,280000.0
316,35049,21250.0,0.606294046,22554.42,2013.0,277670.0,270,3.9,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
317,31937,25000.0,0.78279112,31557.86,2012.0,308132.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
318,34448,37323.0,1.083459127,34098.31,2012.0,493412.0,183,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
319,21270,10850.0,0.510108134,11406.34,2009.0,205844.0,272,4.11,2.0,6.0,17500.0,10000.0,210.0,2300.0,240000.0
320,39725,39725.0,1.0,33538.66,2013.0,593236.0,222,3.55,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
321,21757,12000.0,0.551546629,26880.94,2013.0,545540.0,240,3.55,3.0,10.0,40000.0,13300.0,450.0,1800.0,850000.0
322,38400,36700.0,0.955729167,26894.64,2012.0,160534.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
323,24547,22828.0,0.929971076,12023.59,2009.0,490090.0,174,3.73,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
324,15987,7100.0,0.44411084,41747.68,2013.0,687892.0,208,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
325,13999,13999.0,1.0,31818.58,2013.0,68433.0,146,3.58,2.0,6.0,23000.0,12000.0,330.0,1700.0,700000.0
326,40437,41000.0,1.013922892,37139.98,2013.0,562780.0,222,0.0,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
327,20810,5405.0,0.259730899,29078.72,2013.0,491260.0,226,0.0,3.0,10.0,40000.0,12350.0,450.0,1700.0,850000.0
328,24642,26000.0,1.055109163,24292.05,2013.0,759005.0,179,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
329,16976,8000.0,0.471253534,32537.66,2013.0,716231.0,175,2.47,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
330,43400,39100.0,0.900921659,25400.97,2012.0,91934.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
331,19995,25000.0,1.250312578,19165.29,2011.0,304017.0,185,0.0,3.0,10.0,40000.0,12000.0,470.0,1700.0,850000.0
332,18999,2905.0,0.152902784,26267.21,2011.0,352030.0,185,0.0,3.0,10.0,40000.0,12000.0,470.0,1700.0,850000.0
333,19995,25000.0,1.250312578,19125.35,2011.0,498409.0,185,0.0,3.0,10.0,40000.0,12000.0,470.0,1700.0,850000.0
334,23137,22000.0,0.950857933,23257.94,2011.0,321131.0,286,5.29,2.0,6.0,21000.0,12000.0,280.0,2300.0,280000.0
335,37891,33000.0,0.870919216,29527.76,2012.0,208607.0,286,4.88,2.0,6.0,21000.0,12000.0,280.0,2300.0,280000.0
336,15312,2405.0,0.157066353,18996.74,2012.0,185835.0,224,5.57,2.0,6.0,21000.0,12000.0,230.0,2200.0,280000.0
337,20442,22442.0,1.097837785,18141.2,2011.0,136152.0,150,4.55,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
338,20234,15250.0,0.753681922,19193.09,2011.0,140325.0,150,4.55,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
339,21310,20000.0,0.938526513,18684.73,2011.0,118806.0,150,4.55,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
340,21035,11500.0,0.546707868,19503.13,2011.0,124300.0,150,4.55,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
341,11999,2405.0,0.200433369,32344.54,2012.0,279890.0,146,3.42,2.0,6.0,23000.0,12000.0,410.0,1700.0,700000.0
342,34456,30000.0,0.870675644,26010.86,2011.0,65873.0,150,4.55,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
343,21900,20895.0,0.954109589,19644.02,2011.0,107002.0,150,4.55,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
344,28435,28435.0,1.0,22262.49,2011.0,119560.0,150,4.55,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
345,34207,20000.0,0.584675651,32595.83,2011.0,125282.0,150,4.55,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
346,35253,36253.0,1.02836638,27081.3,2011.0,119941.0,150,4.55,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
347,43400,41000.0,0.944700461,25627.27,2012.0,164997.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
348,30620,24500.0,0.800130634,20715.37,2012.0,261300.0,280,3.9,2.0,6.0,21000.0,12000.0,280.0,2300.0,280000.0
349,33780,20500.0,0.606867969,20944.95,2012.0,190667.0,280,3.9,2.0,6.0,21000.0,12000.0,280.0,2300.0,280000.0
350,37467,35749.0,0.954146315,31224.07,2012.0,203278.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
351,40465,38500.0,0.951439516,32603.89,2012.0,203483.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
352,40596,38956.0,0.959601931,30985.16,2012.0,196811.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
353,39152,25500.0,0.651307724,37661.22,2012.0,367403.0,185,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
354,38346,38000.0,0.990976895,31646.57,2012.0,307711.0,185,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
355,39350,35500.0,0.902160102,31982.42,2012.0,167321.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,280000.0
356,19877,2405.0,0.120994114,40747.79,2012.0,187250.0,185,6.14,3.0,10.0,40000.0,14700.0,320.0,2000.0,120000.0
357,20999,22500.0,1.071479594,24886.11,2012.0,278107.0,175,3.36,3.0,10.0,40000.0,12000.0,430.0,1700.0,850000.0
358,20999,2905.0,0.138339921,28662.67,2012.0,307307.0,175,3.36,3.0,10.0,40000.0,12000.0,430.0,1700.0,850000.0
359,23682,13200.0,0.557385356,23402.25,2012.0,213812.0,272,5.13,2.0,6.0,21000.0,12000.0,230.0,2200.0,280000.0
360,22723,13200.0,0.580909211,22443.93,2012.0,225167.0,272,5.13,2.0,6.0,21000.0,12000.0,230.0,2200.0,280000.0
363,4668,1500.0,0.321336761,3185.55,2000.0,189475.0,150,5.37,2.0,6.0,11020.0,6830.0,175.0,2700.0,200000.0
364,25476,3500.0,0.137384205,22317.45,2007.0,150810.0,270,5.29,2.0,6.0,21000.0,12000.0,250.0,2200.0,280000.0
365,24562,3500.0,0.142496539,21787.43,2007.0,131493.0,270,5.29,2.0,6.0,21000.0,12000.0,250.0,2200.0,280000.0
366,23693,3500.0,0.147722956,21190.61,2007.0,110223.0,270,5.29,2.0,6.0,21000.0,12000.0,250.0,2200.0,280000.0
367,23816,3500.0,0.146960027,20592.57,2007.0,156129.0,270,5.29,2.0,6.0,21000.0,12000.0,250.0,2200.0,280000.0
369,5750,2500.0,0.434782609,4670.04,2006.0,196702.0,140,3.73,2.0,4.0,5356.0,3857.0,154.0,3800.0,150000.0
371,35302,28500.0,0.807319699,28238.56,2012.0,271626.0,270,5.29,2.0,6.0,17500.0,10000.0,240.0,2300.0,280000.0
372,30940,30000.0,0.969618617,29334.78,2012.0,176000.0,272,5.13,2.0,6.0,19000.0,10000.0,230.0,2200.0,240000.0
373,19341,2905.0,0.150199059,32816.31,2012.0,290858.0,175,3.36,3.0,10.0,40000.0,12000.0,430.0,1700.0,850000.0
374,8724,8000.0,0.917010546,3399.14,2007.0,194963.0,150,5.12,2.0,6.0,11020.0,6830.0,190.0,2600.0,200000.0
375,28627,19000.0,0.663709086,27215.39,2013.0,645508.0,199,3.58,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
376,28900,19000.0,0.657439446,25481.37,2008.0,672000.0,116,7.17,2.0,6.0,30000.0,12000.0,200.0,2400.0,300000.0
377,41500,29100.0,0.701204819,35494.43,2013.0,193334.0,240,5.29,2.0,6.0,17500.0,10000.0,280.0,2300.0,240000.0
378,19700,4805.0,0.243908629,33023.03,2013.0,176474.0,272,5.13,2.0,6.0,19000.0,10000.0,215.0,2200.0,240000.0
379,18950,3500.0,0.18469657,33000.57,2013.0,122890.0,272,5.13,2.0,6.0,19000.0,10000.0,215.0,2200.0,240000.0
380,33490,30220.0,0.902358913,34236.95,2013.0,169623.0,272,5.13,2.0,6.0,19000.0,10000.0,215.0,2200.0,240000.0
381,33490,31000.0,0.925649448,33110.4,2013.0,125197.0,272,5.13,2.0,6.0,19000.0,10000.0,215.0,2200.0,240000.0
382,23583,23583.0,1.0,18472.93,2013.0,277700.0,272,5.13,2.0,6.0,19000.0,10000.0,215.0,2200.0,240000.0
383,39111,39200.0,1.002275575,38761.97,2012.0,269444.0,183,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
384,21813,21000.0,0.962728648,6100.73,2007.0,161227.0,270,4.11,2.0,6.0,21000.0,12000.0,250.0,2200.0,280000.0
385,37207,34800.0,0.935307872,36857.28,2012.0,364642.0,183,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
386,37454,37600.0,1.003898115,41968.5,2012.0,352276.0,183,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
387,31045,25000.0,0.805282654,29608.59,2013.0,528673.0,213,3.55,3.0,10.0,40000.0,13200.0,450.0,2100.0,850000.0
388,40139,30000.0,0.747402775,35696.89,2013.0,422099.0,213,3.55,3.0,10.0,40000.0,13200.0,450.0,2100.0,850000.0
389,34000,30800.0,0.905882353,30563.28,2013.0,565060.0,213,3.55,3.0,10.0,40000.0,13200.0,450.0,2100.0,850000.0
390,36507,34500.0,0.945024242,34886.03,2013.0,497767.0,213,3.55,3.0,10.0,40000.0,13200.0,450.0,2100.0,850000.0
391,19055,10500.0,0.551036473,35580.15,2013.0,464356.0,213,3.55,3.0,10.0,40000.0,13200.0,450.0,2100.0,850000.0
392,13999,2405.0,0.171797986,22120.31,2013.0,482982.0,146,3.58,2.0,6.0,23000.0,12000.0,330.0,1700.0,700000.0
393,39415,27591.0,0.700012686,24794.81,2013.0,273697.0,265,5.29,2.0,6.0,21000.0,12000.0,280.0,2300.0,280000.0
394,31503,27000.0,0.857061232,12451.79,2007.0,387373.0,180,3.73,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
395,25075,25075.0,1.0,15924.3,2007.0,483330.0,180,3.73,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
396,38481,33000.0,0.857566072,26195.38,2013.0,97599.0,256,4.63,3.0,10.0,40000.0,14000.0,310.0,2000.0,280000.0
399,18560,17568.0,0.946551724,18054.58,2012.0,144277.0,170,3.92,2.0,4.0,5360.0,3970.0,188.0,3800.0,200000.0
400,40432,37500.0,0.927483182,33613.56,2013.0,227462.0,271,5.57,2.0,6.0,19000.0,10000.0,220.0,2500.0,240000.0
401,25468,25568.0,1.003926496,16679.13,2011.0,109405.0,158,4.89,2.0,6.0,23000.0,12000.0,330.0,2000.0,300000.0
402,19995,25000.0,1.250312578,19164.88,2011.0,329527.0,185,0.0,3.0,10.0,40000.0,12000.0,470.0,1700.0,850000.0
403,19995,25000.0,1.250312578,19645.82,2011.0,518134.0,185,3.42,3.0,10.0,40000.0,12000.0,470.0,1700.0,850000.0
404,24300,24300.0,1.0,16687.42,2011.0,164000.0,158,4.89,2.0,6.0,23000.0,12000.0,330.0,2000.0,300000.0
406,30740,20000.0,0.650618087,24831.76,2011.0,452299.0,213,3.42,3.0,10.0,40000.0,12350.0,455.0,2000.0,850000.0
407,25000,14500.0,0.58,17841.49,2011.0,608885.0,230,3.42,3.0,10.0,40000.0,12350.0,455.0,2000.0,850000.0
408,18999,2905.0,0.152902784,12533.31,2011.0,283421.0,185,3.42,3.0,10.0,40000.0,12000.0,470.0,1700.0,850000.0
409,19995,25000.0,1.250312578,19165.12,2011.0,422554.0,185,0.0,3.0,10.0,40000.0,12000.0,470.0,1700.0,850000.0
410,19995,25000.0,1.250312578,18486.5,2011.0,538973.0,185,0.0,3.0,10.0,40000.0,12000.0,470.0,1700.0,850000.0
411,18999,2905.0,0.152902784,24371.52,2011.0,264951.0,185,0.0,3.0,10.0,40000.0,12000.0,470.0,1700.0,850000.0
412,13545,3905.0,0.288298265,24837.71,2011.0,470509.0,185,0.0,3.0,10.0,40000.0,12000.0,470.0,1700.0,850000.0
413,18999,15000.0,0.789515238,18649.9,2011.0,319395.0,185,0.0,3.0,10.0,40000.0,12000.0,470.0,1700.0,850000.0
414,21485,3305.0,0.153828252,30169.7,2011.0,203054.0,272,6.43,2.0,6.0,19000.0,10000.0,215.0,2600.0,240000.0
415,25480,17900.0,0.702511774,25100.95,2011.0,202278.0,272,6.43,2.0,6.0,19000.0,10000.0,215.0,2600.0,240000.0
416,22617,3405.0,0.150550471,16335.3,2011.0,164743.0,272,6.43,2.0,6.0,19000.0,10000.0,215.0,2600.0,240000.0
417,10999,10100.0,0.918265297,16941.42,2011.0,282770.0,152,3.58,2.0,6.0,23000.0,12000.0,330.0,1900.0,700000.0
418,10999,10995.0,0.999636331,10649.63,2011.0,387350.0,152,3.58,2.0,6.0,23000.0,12000.0,330.0,1900.0,700000.0
419,10999,10999.0,1.0,10649.46,2011.0,307744.0,152,3.58,2.0,6.0,23000.0,12000.0,330.0,1900.0,700000.0
420,10999,6000.0,0.545504137,10649.47,2011.0,237039.0,152,3.58,2.0,6.0,23000.0,12000.0,330.0,1900.0,700000.0
421,10999,8000.0,0.727338849,10649.31,2011.0,300036.0,152,3.58,2.0,6.0,23000.0,12000.0,330.0,1900.0,700000.0
422,10999,10999.0,1.0,10649.23,2011.0,223659.0,152,3.58,2.0,6.0,23000.0,12000.0,330.0,1900.0,700000.0
423,10999,10999.0,1.0,10649.21,2011.0,188186.0,152,3.58,2.0,6.0,23000.0,12000.0,330.0,1900.0,700000.0
424,10999,10304.0,0.936812438,10649.08,2011.0,230748.0,152,3.58,2.0,6.0,23000.0,12000.0,330.0,1900.0,700000.0
425,18999,2905.0,0.152902784,24550.02,2011.0,558290.0,185,0.0,3.0,10.0,40000.0,12000.0,470.0,1700.0,850000.0
426,32764,32500.0,0.991942376,26104.76,2012.0,272570.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
427,23044,21500.0,0.932997743,22764.16,2014.0,114633.0,170,3.92,2.0,4.0,5360.0,3970.0,161.0,3800.0,200000.0
429,18999,18999.0,1.0,18649.04,2011.0,110719.0,185,0.0,3.0,10.0,40000.0,12000.0,470.0,1700.0,850000.0
430,31262,30000.0,0.959631502,24539.07,2011.0,257585.0,272,5.29,2.0,6.0,21000.0,10000.0,240.0,2300.0,240000.0
431,19995,25000.0,1.250312578,19124.63,2011.0,393318.0,185,0.0,3.0,10.0,40000.0,12000.0,470.0,1700.0,850000.0
432,20548,19500.0,0.948997469,18481.46,2011.0,134034.0,150,4.55,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
433,16922,16922.0,1.0,16644.15,2011.0,146821.0,150,4.55,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
434,14379,15000.0,1.043187982,14100.53,2011.0,177664.0,150,4.55,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
435,35901,34875.0,0.971421409,29675.31,2012.0,274982.0,282,5.29,2.0,6.0,21000.0,12000.0,280.0,2300.0,280000.0
436,22018,20650.0,0.937869016,20066.82,2011.0,104631.0,150,4.55,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
437,10000,4050.0,0.405,19846.83,2011.0,144999.0,150,4.55,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
438,28157,28257.0,1.003551515,19279.33,2007.0,524755.0,169,3.73,3.0,10.0,40000.0,12000.0,445.0,1800.0,700000.0
439,11999,11999.0,1.0,11444.57,2012.0,183222.0,146,3.58,2.0,6.0,23000.0,12000.0,330.0,1700.0,700000.0
440,11999,12004.0,1.000416701,29272.44,2012.0,158602.0,146,3.58,2.0,6.0,23000.0,12000.0,330.0,1700.0,700000.0
441,11999,8500.0,0.708392366,11649.59,2012.0,169988.0,146,3.58,2.0,6.0,23000.0,12000.0,330.0,1700.0,700000.0
442,11999,11999.0,1.0,11649.37,2012.0,153264.0,146,3.58,2.0,6.0,23000.0,12000.0,330.0,1700.0,700000.0
443,38722,39500.0,1.020091937,22380.59,2012.0,25922.0,265,3.9,2.0,6.0,21000.0,12000.0,280.0,2300.0,280000.0
444,16348,13000.0,0.795204306,16068.94,2011.0,214032.0,170,3.92,2.0,4.0,5360.0,3970.0,188.0,3800.0,200000.0
445,6000,6000.0,1.0,16983.1,2011.0,134675.0,170,3.92,2.0,4.0,5360.0,3970.0,188.0,3800.0,200000.0
446,21717,19705.0,0.907353686,17800.84,2011.0,94429.0,170,3.92,2.0,4.0,5360.0,3970.0,188.0,3800.0,200000.0
447,18035,16500.0,0.914887718,17268.94,2011.0,111063.0,170,3.92,2.0,4.0,5360.0,3970.0,188.0,3800.0,200000.0
448,16671,14905.0,0.894067542,17152.87,2011.0,148728.0,170,3.92,2.0,4.0,5360.0,3970.0,188.0,3800.0,200000.0
449,15653,14500.0,0.926339999,15373.43,2011.0,172686.0,170,3.92,2.0,4.0,5360.0,3970.0,188.0,3800.0,200000.0
450,20653,10500.0,0.508400717,17977.63,2011.0,135036.0,170,3.92,2.0,4.0,5360.0,3970.0,188.0,3800.0,200000.0
451,19590,7500.0,0.382848392,19310.6,2011.0,140057.0,170,3.92,2.0,4.0,5360.0,3970.0,188.0,3800.0,200000.0
452,6327,4600.0,0.727042832,4512.12,2007.0,138090.0,137,3.73,2.0,4.0,6084.0,4400.0,325.0,3300.0,120000.0
453,9314,2500.0,0.268413142,2929.26,2007.0,102335.0,155,4.1,2.0,4.0,6084.0,4300.0,270.0,5200.0,120000.0
454,25415,15250.0,0.600039347,20329.14,2012.0,123855.0,187,5.57,2.0,6.0,19000.0,10000.0,215.0,2200.0,240000.0
455,35400,20000.0,0.564971751,20915.07,2012.0,163150.0,272,4.88,2.0,6.0,17500.0,10000.0,220.0,2300.0,240000.0
456,21465,12200.0,0.568367109,21185.07,2011.0,124877.0,236,4.11,2.0,6.0,21000.0,12000.0,230.0,2200.0,280000.0
458,24173,14405.0,0.595912795,23794.5,2012.0,185382.0,236,5.57,2.0,6.0,19000.0,10000.0,215.0,2200.0,240000.0
459,25347,13000.0,0.512881209,24994.77,2015.0,184600.0,170,4.18,2.0,4.0,7060.0,4080.0,188.0,3800.0,200000.0
460,32236,29905.0,0.92768954,8388.51,2006.0,275710.0,169,3.73,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
461,13930,1500.0,0.107681264,3733.51,2007.0,142016.0,150,5.12,2.0,6.0,11020.0,6830.0,190.0,2600.0,200000.0
462,24545,1405.0,0.057241801,15979.71,2007.0,384316.0,169,3.73,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
463,13999,10000.0,0.714336738,13649.9,2013.0,116461.0,146,3.58,2.0,6.0,23000.0,12000.0,330.0,1700.0,700000.0
464,22500,7000.0,0.311111111,35615.98,2013.0,477054.0,213,3.55,3.0,10.0,40000.0,13200.0,450.0,2100.0,850000.0
465,17911,8500.0,0.474568701,35847.51,2013.0,512040.0,213,3.55,3.0,10.0,40000.0,13200.0,450.0,2100.0,850000.0
466,20289,6000.0,0.295726749,17900.75,2012.0,89380.0,170,3.92,2.0,4.0,5360.0,3970.0,188.0,3800.0,200000.0
467,13090,4000.0,0.305576776,17582.15,2012.0,64655.0,155,3.54,2.0,4.0,6084.0,4300.0,260.0,3100.0,120000.0
468,11678,4500.0,0.385339956,23326.98,2012.0,107874.0,150,4.55,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
469,26350,13750.0,0.521821632,14204.95,2012.0,356350.0,274,3.55,2.0,6.0,21000.0,12000.0,300.0,2000.0,280000.0
470,15759,15800.0,1.002601688,15479.98,2012.0,210170.0,170,3.92,2.0,4.0,5360.0,3970.0,188.0,3800.0,200000.0
471,20006,15900.0,0.794761572,11077.27,2007.0,335672.0,146,3.73,2.0,6.0,23000.0,12000.0,330.0,1800.0,700000.0
472,18324,17000.0,0.927745034,18044.17,2012.0,149848.0,170,3.92,2.0,4.0,5360.0,3970.0,188.0,3800.0,200000.0
473,20059,15900.0,0.792661648,8084.41,2007.0,332573.0,146,3.73,2.0,6.0,23000.0,12000.0,330.0,1800.0,700000.0
474,24485,26957.0,1.100959771,24135.48,2012.0,714759.0,199,3.58,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
475,19807,10000.0,0.504872015,29876.71,2012.0,491358.0,230,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
476,25991,21117.0,0.812473549,24617.2,2012.0,775300.0,185,3.73,3.0,10.0,40000.0,12000.0,505.0,1800.0,850000.0
477,32047,31500.0,0.98293132,18564.96,2012.0,268456.0,215,5.29,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
478,22862,22900.0,1.001662147,22582.09,2012.0,117767.0,150,4.55,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
479,11643,4550.0,0.390792751,22114.92,2012.0,109255.0,150,4.55,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
480,11364,3500.0,0.307990144,22558.49,2012.0,120417.0,150,4.55,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
481,22119,12000.0,0.542520005,21839.73,2012.0,132629.0,150,4.55,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
482,22458,21500.0,0.957342595,22577.16,2012.0,125847.0,150,4.55,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
483,6000,3600.0,0.6,22564.42,2012.0,184236.0,150,4.55,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
484,19153,16375.0,0.854957448,18874.49,2012.0,124325.0,150,4.55,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
485,36150,34750.0,0.961272476,18805.12,2012.0,161013.0,150,5.12,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
486,33476,21000.0,0.627315091,33126.86,2012.0,592450.0,183,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
487,12205,2000.0,0.163867268,3607.7,2007.0,170682.0,150,5.12,2.0,6.0,11020.0,6830.0,190.0,2600.0,200000.0
488,37987,31607.0,0.832047806,35107.82,2012.0,325655.0,183,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
489,27467,24720.0,0.899989078,26650.22,2013.0,667496.0,199,3.58,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
490,27161,25000.0,0.920437392,24103.92,2011.0,502952.0,175,3.73,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
491,23862,16000.0,0.670522169,19329.47,2011.0,471310.0,175,3.73,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
492,27002,27500.0,1.018443078,19557.03,2011.0,540590.0,213,3.58,3.0,10.0,40000.0,12350.0,450.0,1800.0,850000.0
493,28779,28779.0,1.0,19223.03,2011.0,503557.0,213,3.58,3.0,10.0,40000.0,12350.0,450.0,1800.0,850000.0
494,29370,29370.0,1.0,23630.86,2011.0,406500.0,175,3.73,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
495,22005,12900.0,0.586230402,21726.27,2011.0,187061.0,236,3.9,2.0,6.0,21000.0,12000.0,230.0,2300.0,280000.0
496,21182,12000.0,0.566518742,20903.74,2011.0,228300.0,236,3.9,2.0,6.0,21000.0,12000.0,230.0,2300.0,280000.0
497,21733,12500.0,0.575162196,21453.92,2011.0,197726.0,236,3.9,2.0,6.0,21000.0,12000.0,230.0,2300.0,280000.0
498,22020,12750.0,0.579019074,21740.46,2011.0,186462.0,236,3.9,2.0,6.0,21000.0,12000.0,230.0,2300.0,280000.0
499,21731,12400.0,0.570613409,21451.25,2011.0,197805.0,236,3.9,2.0,6.0,21000.0,12000.0,230.0,2300.0,280000.0
500,21899,12750.0,0.582218366,17867.75,2011.0,191248.0,236,3.9,2.0,6.0,21000.0,12000.0,230.0,2300.0,280000.0
